asset_id,path,kind,source_url,creator_or_vendor,license,redistribution_status,sha256,theme,implementation_purpose,notes
pm-icon-701,assets/icons/pm-icon-701.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,ab85ce4be560d180363bc11655b5669862b9118d33b30630b66b041861d9f2c1,both,icon glyph asset (token-colored in app),canonical source: PM / Components / Search History Project
pm-icon-702,assets/icons/pm-icon-702.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,5ae3c44f8de1051c56d7dc81e42c417d7e7d8bac5c05d4508cd271604bece4ff,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / empty-manuscript-research-roots
pm-icon-703,assets/icons/pm-icon-703.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,4ccde0de529b8783a7cbee74d66b166deaef585032a9d2aa6be975d39e47ad7d,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / explorer-context-menu-actions
pm-icon-704,assets/icons/pm-icon-704.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,a0629a04961a3fa62516a03f6279c71ade2ecb109aeb8bd7ed24be0f6accc376,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / unsupported-pasted-image
pm-icon-705,assets/icons/pm-icon-705.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,3655f67691529a654b98fc7d60c9e5d480efcb1cad5cedc5ec564f1e19b6ff3a,both,icon glyph asset (token-colored in app),canonical source: PM / Components / Search History Project
pm-icon-706,assets/icons/pm-icon-706.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,9e7dab27487d0028941791c7d8a67d0fe51b6c74ae3d5ffbaf65152cbed0ca88,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-spellcheck-suggestions
pm-icon-707,assets/icons/pm-icon-707.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,e077a061dcf4d8e9b4bc8cd2c2f1e21e5ffe17690d1f1b56826a4ef6e5c20b51,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-local-find
pm-icon-708,assets/icons/pm-icon-708.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,4e9bff75d75b792196a1e3e30f1520985f4da496327e75ca1635f53cca81e059,both,icon glyph asset (token-colored in app),canonical source: PM / Components / Editor
pm-icon-709,assets/icons/pm-icon-709.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,ab82205fd596ebcd213946bea38dd27da93609d783cfbe0aaa94aabf3d5db91c,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-local-replace
pm-icon-710,assets/icons/pm-icon-710.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,4fda14a122e666fe64fa0ca75a365b29d72f269bb511d370813a30b02f59bf63,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-long-comments
pm-icon-711,assets/icons/pm-icon-711.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,2ce493faca3cde68285e62e8d522b9fff728f686b25bde0561ca7edd94949c06,both,icon glyph asset (token-colored in app),canonical source: PM / Prototype Terminal / create-and-write / editor-ready
pm-icon-712,assets/icons/pm-icon-712.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,0438e704fb7aa55e869518793266f38f25bf7e2cd1538194c2c911281de7322a,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-dual-manuscript-research-left-focus
pm-icon-713,assets/icons/pm-icon-713.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,b49d059e4b53d569b20e2555f5c91e6903d14f4b39d97ccaf590197281462c89,both,icon glyph asset (token-colored in app),canonical source: PM / Prototype Terminal / save-failure-retry / editor-saved
pm-icon-714,assets/icons/pm-icon-714.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,797722bf7b686fdd64a8fcc93b3512838fb54dca52595854df9861c844e3c9fb,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-semantic-content-and-breaks
pm-icon-715,assets/icons/pm-icon-715.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,08bec8bad7759a135ffbe6e522ac413f507c7583200751cd7f20d209f41648c5,both,icon glyph asset (token-colored in app),canonical source: PM / Prototype Terminal / cards-and-organize / editor-return
pm-icon-716,assets/icons/pm-icon-716.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,28cb4fe2e78d07c52df15ecbe662020415eb4d6ae4d097ae1690ea8becc5393f,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-single-default
pm-icon-717,assets/icons/pm-icon-717.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,6a72708c36824b68d52a38fcddc8b7c1e96344350d2d89cf025aa861b16f50b1,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-local-find
pm-icon-718,assets/icons/pm-icon-718.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,8019f8bc26d24aa833a952dbe5a9d885289c35aadc4dc044f28df8792995a5e1,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-dual-manuscript-research-right-focus
pm-icon-719,assets/icons/pm-icon-719.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,cacbbf2446ba69277fb746ad03e952ba934d6ed5b34bd512c9d41617c5e65821,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-both-sidebars-collapsed
pm-icon-720,assets/icons/pm-icon-720.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,5f414e7e52859ed3f5e6b67ae2bc7e5215f37109654fba87e59248c9cfcf963d,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-long-comments
pm-icon-721,assets/icons/pm-icon-721.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,8f8c96c1ba227427e8adcf83a4e111f59d3311bdbf68a57d9d9ab6a992a99d13,both,icon glyph asset (token-colored in app),canonical source: PM / Prototype Terminal / create-and-write / editor-ready
pm-icon-722,assets/icons/pm-icon-722.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,1a1a80d600d18a21fba4fb6892ca37d25d7eaadc8c12bda6358d84fbb287ceac,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-dual-manuscript-research-left-focus
pm-icon-723,assets/icons/pm-icon-723.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,98a6c99310d97e478cf1c6807ead27becdba98a02532537cb1f1a7304a98ff15,both,icon glyph asset (token-colored in app),canonical source: PM / Prototype Terminal / save-failure-retry / editor-saved
pm-icon-724,assets/icons/pm-icon-724.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,a149b9cecdc93304679b44e9e3837acbcfe3814ac840f1edd76416808ebcf270,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-semantic-content-and-breaks
pm-icon-725,assets/icons/pm-icon-725.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,2886612d87a58a2a5019cc743f947d3e53478af2e0c38a9efa0f9f41525541fa,both,icon glyph asset (token-colored in app),canonical source: PM / Prototype Terminal / cards-and-organize / editor-return
pm-icon-726,assets/icons/pm-icon-726.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,b4f6ca505c4a83d7c2b2fd28413a586268b3a85e8462b6b739a14e0664901e90,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-single-default
pm-icon-727,assets/icons/pm-icon-727.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,1438942fcaf9897beea99934536cd2ba0d823e4827c991d7159e7074eafe0f43,both,icon glyph asset (token-colored in app),canonical source: PM / Components / Shell & Explorer
pm-icon-728,assets/icons/pm-icon-728.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,d6e4e65876acb015825efa3f8548e4d637f2a1878040c72f311be032b2a99c0e,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-local-find
pm-icon-729,assets/icons/pm-icon-729.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,104c77b58cd1130f27bcd967b8785cc0dd01ec087fb104dbb23bb09c7cc783db,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-dual-manuscript-research-right-focus
pm-icon-730,assets/icons/pm-icon-730.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,a584f5be25e29a2a447eae969d114ceb64e80a8ddd4be12336f7a649a6998b76,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-both-sidebars-collapsed
pm-icon-731,assets/icons/pm-icon-731.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,3601b3b1dc56d4b329c0b4920d1a7f5e55188374e94d5c90c4b0b70546ebf170,both,icon glyph asset (token-colored in app),canonical source: PM / Components / Shell & Explorer
pm-icon-732,assets/icons/pm-icon-732.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,acd2c12081561f034a5b3cc1fbe07cf47fee83827213f9b3f0a55aa07c8782b5,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-local-replace
pm-icon-733,assets/icons/pm-icon-733.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,6089a3d34c89ede193e3fd7a0a3acde98484f3f7e1ef016597db567570052f26,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-dual-two-manuscript
pm-icon-734,assets/icons/pm-icon-734.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,6f76c05ea61734c9ad4c9e2b27b0ca24d90bd19d16c11e4c78231ce6863c5041,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-explorer-collapsed
pm-icon-735,assets/icons/pm-icon-735.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,7423d4011b45ba23c3be0092501f066bebefffc8eb90789759b547148a8e671a,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-local-replace
pm-icon-736,assets/icons/pm-icon-736.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,bf887dbb122737bd9ed6ac083bb7abfc511d78287789066675512a4dec31c37b,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-dual-two-manuscript
pm-icon-737,assets/icons/pm-icon-737.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,2659b74853cfbc0faf267f81b7346f1fe18127ca523a2dd9854297239dc0376a,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-explorer-collapsed
pm-icon-738,assets/icons/pm-icon-738.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,7dec3e5d4b2e44a15703ff1e74552d8e9999ff6a478f2699e4acf8f0de4989b2,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / cards-drag-multiselect
pm-icon-739,assets/icons/pm-icon-739.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,f00297d7fa5bac5045ebcb8c2464b845bd809ab23cb9532abce91f77f4a5d5bc,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-same-document-two-views
pm-icon-740,assets/icons/pm-icon-740.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,ed9c1ff352283467ccef5c6a3c603554978d48d1ed18df3cbd12f3002273f567,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-context-menu-add-comment
pm-icon-741,assets/icons/pm-icon-741.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,afb3a7f47ce65d845326b7d18431e26cd51202b3484b588e003a9ac9825a4fb2,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-inspector-collapsed
pm-icon-742,assets/icons/pm-icon-742.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,23d81e7dee0757c26a7fb002cc70d725cfbaaa8e2180be951303cb69a73e486f,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / cards-drag-multiselect
pm-icon-743,assets/icons/pm-icon-743.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,ca27b326210e7694a40816d75502fc8fd67f56e439e75d090b0a4e254531462d,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-same-document-two-views
pm-icon-744,assets/icons/pm-icon-744.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,11a508ea03bd1f5740d3ba3052b915bfcb803e85db15ca4edda6cbeb733b73f4,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-context-menu-add-comment
pm-icon-745,assets/icons/pm-icon-745.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,3250b1185878435837bf943daa7d92fd3aa1be6b69f486f376beb21f02071155,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-inspector-collapsed
pm-icon-746,assets/icons/pm-icon-746.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,6b2cdbcd934c9d7e89b42a37b7ee0b62c7361561413f940005feedd3ce78ce87,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / empty-manuscript-research-roots
pm-icon-747,assets/icons/pm-icon-747.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,5f2432392172597d710c7f93f780c755b6aa219cefdc76f9279f249122e4024e,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / explorer-context-menu-actions
pm-icon-748,assets/icons/pm-icon-748.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,536e1f97c199afc264233a2f81983334e64b9c38efe3a31cd8bb8be5521c83bb,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / unsupported-pasted-image
pm-icon-749,assets/icons/pm-icon-749.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,234d3a9d6ecf2e6a8484edfed401a091265a33951945abf64fceccef03d7bea3,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / empty-manuscript-research-roots
pm-icon-750,assets/icons/pm-icon-750.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,841710f76347683a454ce5a3121ef15de791453672b56e683d82c18a3d4fa0c7,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / explorer-context-menu-actions
pm-icon-751,assets/icons/pm-icon-751.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,aabad7b661b71716a08890f1b73c5b998c4cff2e37a3480553092b2cfa2bd189,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / unsupported-pasted-image
pm-icon-752,assets/icons/pm-icon-752.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,3f278ab072a70d5359fdec813136407fdec326175c53b72ee79de759800235dc,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-spellcheck-suggestions
pm-icon-753,assets/icons/pm-icon-753.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,76ba8457a7b4170f420b3fefe2384818152e22e1220080668458aa9b09e8a940,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-spellcheck-suggestions
pm-icon-754,assets/icons/pm-icon-754.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,ee55bf51db9c5fe36a11d5b8f96f96ada39a0d21bd6813f6ca829af5065f5885,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / global-replace-preview-exclusions
pm-icon-755,assets/icons/pm-icon-755.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,04d0905ecddb3e877d2cd8041451909bc65d40031851355f2de9c935190be22c,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / search-streaming-results
pm-icon-756,assets/icons/pm-icon-756.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,0f3c30057d5300ab116c4ba678e73eb7edba0ab07634b4cb08d9e5cce042b289,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-local-find
pm-icon-757,assets/icons/pm-icon-757.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,b61cc60c9f4d8b46daef05e67893fb89d423735d29adc420946a31f009a3baa0,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-dual-manuscript-research-right-focus
pm-icon-758,assets/icons/pm-icon-758.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,8eddb4acdf4953115a7bbb3e56275a019afc1c47495e72b2c9c8b87776ab0790,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / cards-research-selected
pm-icon-759,assets/icons/pm-icon-759.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,5808688effa42a0f6680851bea412570cc385c176ea25ef935eeb01ef8812ace,both,icon glyph asset (token-colored in app),canonical source: PM / Components / Shell & Explorer
pm-icon-760,assets/icons/pm-icon-760.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,5c0f1f4f22a4fa3492b60081f549c1bdbaef54fef8fedc8b04312143125cca29,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-both-sidebars-collapsed
pm-icon-761,assets/icons/pm-icon-761.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,f1ea24a496f8a33472269ec4e7960cbd3d8d95433d66dbab09102a16e7333d4c,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / history-named-snapshot
pm-icon-762,assets/icons/pm-icon-762.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,eb968c0e20fdb890094c8f68bf2d8b0b530bc282a241030fa6e0e91d2cdb3eec,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-dual-manuscript-research-right-focus
pm-icon-763,assets/icons/pm-icon-763.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,0951ff79d8ab695581a71e157837f222e3c315dd26516eebeb18908b733fddaa,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / export-success
pm-icon-764,assets/icons/pm-icon-764.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,47b87648845c7841561c8e7fea3c8cfe743d414c44cb362bb95662d2e6e7d3d8,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-local-find
pm-icon-765,assets/icons/pm-icon-765.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,ec59ceaba9be04a50558bb14defe8f4074ed045ebe360b4b37b784b758153275,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / recently-deleted
pm-icon-766,assets/icons/pm-icon-766.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,4d263ed48e0e08c07f59c0ebed805c65c26743f9a63a0ec9ce48c2bd593c5937,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / search-result-navigation
pm-icon-767,assets/icons/pm-icon-767.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,0035fb1a58772db5cee4f8278012efc158fa084e050a8981a4fe279ea30ed3e8,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / search-query-entry
pm-icon-768,assets/icons/pm-icon-768.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,4acb7ceb0556232b69c92c58984042d0492721fff451490f32b3ed6662e2031e,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-long-comments
pm-icon-769,assets/icons/pm-icon-769.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,80dd5550a1389f6d33ad8ccccadc8c7dc78b9e6c38a97c49b6608df79a427ca8,both,icon glyph asset (token-colored in app),canonical source: PM / Prototype Terminal / create-and-write / editor-ready
pm-icon-770,assets/icons/pm-icon-770.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,53ba11867be2e6cacebdac0a44c0e21a96691acde1c4fe6fd7db4496e27377c6,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-dual-manuscript-research-left-focus
pm-icon-771,assets/icons/pm-icon-771.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,c61e239794cd257c581aa5563c4735be12dd51e47707851aef0993ab77705b5d,both,icon glyph asset (token-colored in app),canonical source: PM / Prototype Terminal / save-failure-retry / editor-saved
pm-icon-772,assets/icons/pm-icon-772.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,6edfdac9cd053d550ddd2b0a21266507b4284c9b0c87234d41d8313563c47af7,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-semantic-content-and-breaks
pm-icon-773,assets/icons/pm-icon-773.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,6c628e378b44824e21b7e8568aae001439dd5b05b08e60da655f898bcbcfd010,both,icon glyph asset (token-colored in app),canonical source: PM / Prototype Terminal / cards-and-organize / editor-return
pm-icon-774,assets/icons/pm-icon-774.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,e8221606017cb4577ce618abbe96639e5accf4eb754162a4a37ad05786a48388,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-single-default
pm-icon-775,assets/icons/pm-icon-775.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,3c8566e9508293650eeae6b4597ea7ca1b374ef8a99ad7d6929e5070a31af03f,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / export-entire-manuscript
pm-icon-776,assets/icons/pm-icon-776.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,192c5ed8aa3ce551230cc0f6083e9419ecdb880a7e6a2e44940e3bfb6184f98e,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-single-default
pm-icon-777,assets/icons/pm-icon-777.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,6844f258bfd1dce1fd94442d966b59ec1881ed248f427696b91f22e34906e9f9,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / history-session-date-grouped
pm-icon-778,assets/icons/pm-icon-778.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,2b00cd7ca55cab17313947d58b99fbe0e9564978547ec17336d6342909461d6c,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-dual-manuscript-research-left-focus
pm-icon-779,assets/icons/pm-icon-779.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,53c86ce0fe973a0c18016c22bcd69244f5c1631c9efe9761f3eda2834326424f,both,icon glyph asset (token-colored in app),canonical source: PM / Prototype Terminal / save-failure-retry / editor-saved
pm-icon-780,assets/icons/pm-icon-780.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,fd3630c67dbe4927c8234f72e100c7ef20475f0bf30c9983fe581fb6c87a200f,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-semantic-content-and-breaks
pm-icon-781,assets/icons/pm-icon-781.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,c0ca7c4cb139f0cacd2684262ef0f5ac3a4b81cb624b384d080dbdfa14ae207d,both,icon glyph asset (token-colored in app),canonical source: PM / Prototype Terminal / cards-and-organize / editor-return
pm-icon-782,assets/icons/pm-icon-782.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,f532a93ab9499240123b80c7de924f7f34fa18a03631832cbb062095b3837b8c,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / export-numbering
pm-icon-783,assets/icons/pm-icon-783.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,bd4437f80ba89c7bbd7e70d6f2423ee2fce7dafb97badc9648355e5b2aacfe01,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-long-comments
pm-icon-784,assets/icons/pm-icon-784.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,6baed0c7d96aec92b22ecf496d0b926c7e78dc92726b277563dcd93ba6912128,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / history-restore-checkpoint
pm-icon-785,assets/icons/pm-icon-785.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,8dca554a1602a82036e55209152f2e7af56e62772d5c2bdff08fbf14cedfee1c,both,icon glyph asset (token-colored in app),canonical source: PM / Prototype Terminal / create-and-write / editor-ready
pm-icon-786,assets/icons/pm-icon-786.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,e302d64edae70cea296d53cadf6c95730b46f1b1868a79b8684d035019d1c317,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / search-stale-deleted-results
pm-icon-787,assets/icons/pm-icon-787.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,f2d5369df95cfbed70cc92eaefe59d93814b732e4b80d0aaea67e10488a2408d,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / search-no-results
pm-icon-788,assets/icons/pm-icon-788.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,69294f81ed4e936123159ab866ff6819a411e398df36c4797be8a06c3166c00f,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-local-replace
pm-icon-789,assets/icons/pm-icon-789.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,a80674e0a86e3d59d6730e1e7b694be25eaad6d32f87e6d115c6c1fa2830fb3e,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-dual-two-manuscript
pm-icon-790,assets/icons/pm-icon-790.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,7f43fd875fbfdfb9dc27e5321f4dee6c9748ed57837c8477380e7e49a7cafbb6,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / cards-deep-expanded
